protein_id,n_verts,n_violations,violation_frac,n_violations_in_query,max_abs_esp_overall,max_abs_esp_violation,max_abs_esp_clean,max_penetration_A
AF-Q91ZD6-F1,53568,0,0.0,0,14.023568153381348,nan,14.023568153381348,nan
AF-Q923D4-F1,16530,0,0.0,0,12.274882316589355,nan,12.274882316589355,nan
AF-Q91YM4-2-F1,83874,0,0.0,0,17.32435417175293,nan,17.32435417175293,nan
AF-Q92796-3-F1,61566,0,0.0,0,11.644367218017578,nan,11.644367218017578,nan
AF-Q921U8-4-F1,90786,0,0.0,0,13.046968460083008,nan,13.046968460083008,nan
AF-Q922K9-F1,73715,0,0.0,0,15.32680892944336,nan,15.32680892944336,nan
AF-Q93356-F1,64249,0,0.0,0,13.639827728271484,nan,13.639827728271484,nan
AF-Q93NG6-F1,37891,0,0.0,0,18.540740966796875,nan,18.540740966796875,nan
AF-Q92JL9-F1,57724,0,0.0,0,17.30459976196289,nan,17.30459976196289,nan
AF-Q92858-F1,82006,0,0.0,0,14.897149085998535,nan,14.897149085998535,nan
AF-Q93VK8-F1,20633,0,0.0,0,11.806668281555176,nan,11.806668281555176,nan
AF-Q93VR3-F1,42842,0,0.0,0,48.17904281616211,nan,48.17904281616211,nan
AF-Q923A2-F1,133323,0,0.0,0,13.523849487304688,nan,13.523849487304688,nan
AF-Q95NJ8-F1,10765,0,0.0,0,11.993997573852539,nan,11.993997573852539,nan
AF-Q93ZB9-F1,55540,0,0.0,0,24.016651153564453,nan,24.016651153564453,nan
AF-Q94A57-2-F1,63448,0,0.0,0,12.822301864624023,nan,12.822301864624023,nan
AF-Q945P1-F1,58708,0,0.0,0,11.128610610961914,nan,11.128610610961914,nan
AF-Q94A57-F1,62078,0,0.0,0,11.848532676696777,nan,11.848532676696777,nan
AF-Q95ZL9-F1,25101,0,0.0,0,10.55420970916748,nan,10.55420970916748,nan
AF-Q96BP2-F1,24457,0,0.0,0,14.835022926330566,nan,14.835022926330566,nan
AF-Q969E3-F1,38313,0,0.0,0,12.896230697631836,nan,12.896230697631836,nan
AF-Q95LV1-F1,72852,0,0.0,0,20.828113555908203,nan,20.828113555908203,nan
AF-Q96DH6-2-F1,46284,0,0.0,0,11.516006469726562,nan,11.516006469726562,nan
AF-Q96DH6-3-F1,29764,0,0.0,0,8.948192596435547,nan,8.948192596435547,nan
AF-Q93NY7-F1,129057,0,0.0,0,30.36184310913086,nan,30.36184310913086,nan
AF-Q96348-F1,59288,0,0.0,0,35.15969467163086,nan,35.15969467163086,nan
AF-Q96BT3-2-F1,70159,0,0.0,0,12.712854385375977,nan,12.712854385375977,nan
AF-Q96EW2-2-F1,33499,0,0.0,0,14.700974464416504,nan,14.700974464416504,nan
AF-Q96DH6-F1,62189,0,0.0,0,12.439447402954102,nan,12.439447402954102,nan
AF-Q96DR4-F1,27276,0,0.0,0,10.661174774169922,nan,10.661174774169922,nan
AF-Q96DI7-F1,44438,0,0.0,0,18.201290130615234,nan,18.201290130615234,nan
AF-Q94CU5-F1,189287,0,0.0,0,15.014067649841309,nan,15.014067649841309,nan
AF-Q96DI7-2-F1,55740,0,0.0,0,15.345869064331055,nan,15.345869064331055,nan
AF-Q96LX7-3-F1,23680,0,0.0,0,8.079254150390625,nan,8.079254150390625,nan
AF-Q99525-F1,20092,0,0.0,0,17.891616821289062,nan,17.891616821289062,nan
AF-Q96FV2-2-F1,39634,0,0.0,0,17.167428970336914,nan,17.167428970336914,nan
AF-Q97ML3-F1,35747,0,0.0,0,12.812342643737793,nan,12.812342643737793,nan
AF-Q96LR2-F1,53785,0,0.0,0,10.643942832946777,nan,10.643942832946777,nan
AF-Q96S94-3-F1,70373,0,0.0,0,16.499391555786133,nan,16.499391555786133,nan
AF-Q9A6N1-F1,24080,0,0.0,0,16.563695907592773,nan,16.563695907592773,nan
AF-Q99ZM2-F1,39079,0,0.0,0,13.546029090881348,nan,13.546029090881348,nan
AF-Q99J39-2-F1,58603,0,0.0,0,16.085140228271484,nan,16.085140228271484,nan
AF-Q99LS1-F1,49155,0,0.0,0,18.293577194213867,nan,18.293577194213867,nan
AF-Q9AD92-F1,14622,0,0.0,0,16.765504837036133,nan,16.765504837036133,nan
AF-Q99LG4-F1,53782,0,0.0,0,13.957640647888184,nan,13.957640647888184,nan
AF-Q99932-2-F1,113941,0,0.0,0,10.700135231018066,nan,10.700135231018066,nan
AF-Q9ASR1-2-F1,35863,0,0.0,0,15.171406745910645,nan,15.171406745910645,nan
AF-Q99107-F1,122326,0,0.0,0,15.68368911743164,nan,15.68368911743164,nan
AF-Q9BQ65-3-F1,39421,0,0.0,0,13.019586563110352,nan,13.019586563110352,nan
AF-Q9AR71-F1,52279,0,0.0,0,12.244417190551758,nan,12.244417190551758,nan
AF-Q9BRJ9-F1,59592,0,0.0,0,12.138803482055664,nan,12.138803482055664,nan
AF-Q9BYZ8-2-F1,29610,0,0.0,0,10.117928504943848,nan,10.117928504943848,nan
AF-Q9BYQ8-F1,46052,0,0.0,0,17.71416473388672,nan,17.71416473388672,nan
AF-Q9BZP6-3-F1,40328,0,0.0,0,10.344578742980957,nan,10.344578742980957,nan
AF-Q9BZP6-2-F1,45541,0,0.0,0,16.199209213256836,nan,16.199209213256836,nan
AF-Q9BZ23-2-F1,36716,0,0.0,0,15.384719848632812,nan,15.384719848632812,nan
AF-Q9C075-2-F1,60947,0,0.0,0,11.039618492126465,nan,11.039618492126465,nan
AF-Q9BZP6-F1,52927,0,0.0,0,19.24077606201172,nan,19.24077606201172,nan
AF-Q9C7I5-F1,33242,0,0.0,0,14.257046699523926,nan,14.257046699523926,nan
AF-Q9C670-2-F1,79306,0,0.0,0,9.784191131591797,nan,9.784191131591797,nan
AF-Q9CPQ5-2-F1,31101,0,0.0,0,11.261429786682129,nan,11.261429786682129,nan
AF-Q9C5H9-F1,94362,0,0.0,0,13.075053215026855,nan,13.075053215026855,nan
AF-Q9C8Y4-F1,85456,0,0.0,0,13.679762840270996,nan,13.679762840270996,nan
AF-Q9CQR4-F1,17770,0,0.0,0,11.988293647766113,nan,11.988293647766113,nan
AF-Q9CPQ5-F1,57894,0,0.0,0,12.347441673278809,nan,12.347441673278809,nan
AF-Q9D1M4-F1,24720,0,0.0,0,10.761526107788086,nan,10.761526107788086,nan
AF-Q9DCB1-3-F1,23118,0,0.0,0,11.530572891235352,nan,11.530572891235352,nan
AF-Q9C5H9-2-F1,97464,0,0.0,0,16.370038986206055,nan,16.370038986206055,nan
AF-Q9DB07-F1,64489,0,0.0,0,15.885100364685059,nan,15.885100364685059,nan
AF-Q9EQH4-3-F1,52456,0,0.0,0,11.268108367919922,nan,11.268108367919922,nan
AF-Q9CAG5-F1,119973,0,0.0,0,16.94852066040039,nan,16.94852066040039,nan
AF-Q9C9F6-F1,165010,0,0.0,0,15.521899223327637,nan,15.521899223327637,nan
AF-Q9ESL0-F1,62637,0,0.0,0,22.212251663208008,nan,22.212251663208008,nan
AF-Q9FE25-F1,54201,0,0.0,0,18.224302291870117,nan,18.224302291870117,nan
AF-Q9ESM3-F1,48139,0,0.0,0,12.368905067443848,nan,12.368905067443848,nan
AF-Q9FIX2-F1,22137,0,0.0,0,11.000280380249023,nan,11.000280380249023,nan
AF-Q9DBD0-F1,81302,0,0.0,0,17.870588302612305,nan,17.870588302612305,nan
AF-Q9GKK3-3-F1,26231,0,0.0,0,13.350830078125,nan,13.350830078125,nan
AF-Q9H112-2-F1,22290,0,0.0,0,10.000325202941895,nan,10.000325202941895,nan
AF-Q9FT54-F1,65049,0,0.0,0,12.382335662841797,nan,12.382335662841797,nan
AF-Q9H3C7-2-F1,48926,0,0.0,0,12.738041877746582,nan,12.738041877746582,nan
AF-Q9FLU1-F1,102370,0,0.0,0,10.306758880615234,nan,10.306758880615234,nan
AF-Q9H5Q4-F1,58954,0,0.0,0,29.590045928955078,nan,29.590045928955078,nan
AF-Q9FT81-F1,92537,0,0.0,0,14.637255668640137,nan,14.637255668640137,nan
AF-Q9H095-2-F1,76911,0,0.0,0,14.228575706481934,nan,14.228575706481934,nan
AF-Q9HA47-4-F1,43506,0,0.0,0,22.995187759399414,nan,22.995187759399414,nan
AF-Q9FJK8-F1,116147,0,0.0,0,22.25238800048828,nan,22.25238800048828,nan
AF-Q9JI81-F1,42008,0,0.0,0,15.740123748779297,nan,15.740123748779297,nan
AF-Q9JM90-2-F1,19704,0,0.0,0,13.420851707458496,nan,13.420851707458496,nan
AF-Q9HAQ2-2-F1,116214,0,0.0,0,19.864948272705078,nan,19.864948272705078,nan
AF-Q9JXE3-F1,37328,0,0.0,0,11.186577796936035,nan,11.186577796936035,nan
AF-Q9HFC8-F1,95500,0,0.0,0,17.26856231689453,nan,17.26856231689453,nan
AF-Q9JJZ5-F1,98389,0,0.0,0,20.254993438720703,nan,20.254993438720703,nan
AF-Q9HI70-F1,92715,0,0.0,0,23.002172470092773,nan,23.002172470092773,nan
AF-Q9KRA6-F1,32068,0,0.0,0,18.56050682067871,nan,18.56050682067871,nan
AF-Q9LCU3-F1,35231,0,0.0,0,17.506183624267578,nan,17.506183624267578,nan
AF-Q9L4P2-F1,33656,0,0.0,0,11.346843719482422,nan,11.346843719482422,nan
AF-Q9JJY4-F1,147751,0,0.0,0,50.85157775878906,nan,50.85157775878906,nan
AF-Q9K1N8-F1,69573,0,0.0,0,13.682968139648438,nan,13.682968139648438,nan
AF-Q9LUS7-F1,31339,0,0.0,0,11.973006248474121,nan,11.973006248474121,nan
AF-Q9LQX5-2-F1,62193,0,0.0,0,13.077176094055176,nan,13.077176094055176,nan
AF-Q9K8G8-F1,101674,0,0.0,0,18.996191024780273,nan,18.996191024780273,nan
AF-Q9LRY0-F1,46016,0,0.0,0,11.44869327545166,nan,11.44869327545166,nan
AF-Q9L1I4-F1,105690,0,0.0,0,20.96968650817871,nan,20.96968650817871,nan
AF-Q9LTY6-F1,63126,0,0.0,0,28.113630294799805,nan,28.113630294799805,nan
AF-Q9M9L6-F1,41312,0,0.0,0,17.305219650268555,nan,17.305219650268555,nan
AF-Q9LYW9-F1,71478,0,0.0,0,12.501291275024414,nan,12.501291275024414,nan
AF-Q9M0K4-F1,61286,0,0.0,0,14.46902084350586,nan,14.46902084350586,nan
AF-Q9M1K0-F1,51745,0,0.0,0,12.220871925354004,nan,12.220871925354004,nan
AF-Q9MA17-F1,77908,0,0.0,0,15.605613708496094,nan,15.605613708496094,nan
AF-Q9MA15-2-F1,75924,0,0.0,0,16.264102935791016,nan,16.264102935791016,nan
AF-Q9LYP5-F1,133012,0,0.0,0,15.750581741333008,nan,15.750581741333008,nan
AF-Q9LX73-F1,121389,0,0.0,0,14.876354217529297,nan,14.876354217529297,nan
AF-Q9NPH9-F1,28369,0,0.0,0,27.30338478088379,nan,27.30338478088379,nan
AF-Q9NPA3-F1,37661,0,0.0,0,14.219451904296875,nan,14.219451904296875,nan
AF-Q9NAD6-2-F1,74855,0,0.0,0,12.817830085754395,nan,12.817830085754395,nan
AF-Q9NWV8-2-F1,31410,0,0.0,0,14.31245231628418,nan,14.31245231628418,nan
AF-Q9NWV8-3-F1,38804,0,0.0,0,11.67203140258789,nan,11.67203140258789,nan
AF-Q9NX38-F1,25608,0,0.0,0,12.962919235229492,nan,12.962919235229492,nan
AF-Q9NWV8-F1,50585,0,0.0,0,16.26384925842285,nan,16.26384925842285,nan
AF-Q9NPI8-F1,58225,0,0.0,0,19.47145652770996,nan,19.47145652770996,nan
AF-Q9NX45-2-F1,42665,0,0.0,0,16.808013916015625,nan,16.808013916015625,nan
AF-Q9NYY1-2-F1,28117,0,0.0,0,14.200912475585938,nan,14.200912475585938,nan
AF-Q9NAD6-3-F1,107622,0,0.0,0,17.60636329650879,nan,17.60636329650879,nan
AF-Q9PR82-F1,21872,0,0.0,0,16.388477325439453,nan,16.388477325439453,nan
AF-Q9P0P8-F1,52919,0,0.0,0,13.740094184875488,nan,13.740094184875488,nan
AF-Q9P0M2-F1,60145,0,0.0,0,14.499702453613281,nan,14.499702453613281,nan
AF-Q9QXU7-2-F1,18701,0,0.0,0,17.855371475219727,nan,17.855371475219727,nan
AF-Q9PJW3-F1,53898,0,0.0,0,17.309953689575195,nan,17.309953689575195,nan
AF-Q9P7J1-F1,77530,0,0.0,0,13.784076690673828,nan,13.784076690673828,nan
AF-Q9QY15-2-F1,43433,0,0.0,0,59.73289108276367,nan,59.73289108276367,nan
AF-Q9R078-F1,52773,0,0.0,0,10.808255195617676,nan,10.808255195617676,nan
AF-Q9QYJ3-F1,55951,0,0.0,0,11.566937446594238,nan,11.566937446594238,nan
AF-Q9QY15-F1,67546,0,0.0,0,35.855064392089844,nan,35.855064392089844,nan
AF-Q9SP02-F1,23866,0,0.0,0,14.967033386230469,nan,14.967033386230469,nan
AF-Q9RJ50-F1,50124,0,0.0,0,15.373505592346191,nan,15.373505592346191,nan
AF-Q9SBL6-F1,43927,0,0.0,0,11.567469596862793,nan,11.567469596862793,nan
AF-Q9P7Y9-F1,133912,0,0.0,0,21.77022933959961,nan,21.77022933959961,nan
AF-Q9RZA4-F1,95316,0,0.0,0,16.52374267578125,nan,16.52374267578125,nan
AF-Q9TZ70-F1,39247,0,0.0,0,9.030570983886719,nan,9.030570983886719,nan
AF-Q9SZP1-F1,59272,0,0.0,0,15.63316535949707,nan,15.63316535949707,nan
AF-Q9U2H1-F1,52490,0,0.0,0,20.85165786743164,nan,20.85165786743164,nan
AF-Q9U1N6-F1,79001,0,0.0,0,17.025997161865234,nan,17.025997161865234,nan
AF-Q9UAD0-F1,11466,0,0.0,0,13.231410026550293,nan,13.231410026550293,nan
AF-Q9SZA7-F1,103945,0,0.0,0,27.12620735168457,nan,27.12620735168457,nan
AF-Q9SF36-F1,156504,0,0.0,0,10.579373359680176,nan,10.579373359680176,nan
AF-Q9U6Y8-F1,26337,0,0.0,0,11.636630058288574,nan,11.636630058288574,nan
AF-Q9U2M5-F1,67617,0,0.0,0,15.66834545135498,nan,15.66834545135498,nan
AF-Q9UBS0-2-F1,27935,0,0.0,0,12.073565483093262,nan,12.073565483093262,nan
AF-Q9SJM3-F1,188052,0,0.0,0,23.278804779052734,nan,23.278804779052734,nan
AF-Q9UBU2-F1,52605,0,0.0,0,17.91153907775879,nan,17.91153907775879,nan
AF-Q9UM13-F1,26037,0,0.0,0,11.916367530822754,nan,11.916367530822754,nan
AF-Q9UK96-2-F1,62441,0,0.0,0,18.364028930664062,nan,18.364028930664062,nan
AF-Q9V0Y3-F1,21240,0,0.0,0,18.631637573242188,nan,18.631637573242188,nan
AF-Q9UHR5-2-F1,66097,0,0.0,0,10.613195419311523,nan,10.613195419311523,nan
AF-Q9V359-F1,31594,0,0.0,0,9.884612083435059,nan,9.884612083435059,nan
AF-Q9URV0-F1,60065,0,0.0,0,10.755741119384766,nan,10.755741119384766,nan
AF-Q9V3J8-F1,41634,0,0.0,0,18.770891189575195,nan,18.770891189575195,nan
AF-Q9V345-F1,55327,0,0.0,0,13.285307884216309,nan,13.285307884216309,nan
AF-Q9V895-F1,45432,0,0.0,0,19.982507705688477,nan,19.982507705688477,nan
AF-Q9V895-2-F1,67737,0,0.0,0,21.709442138671875,nan,21.709442138671875,nan
AF-Q9VET0-F1,23002,0,0.0,0,13.237937927246094,nan,13.237937927246094,nan
AF-Q9USU8-F1,117594,0,0.0,0,19.411714553833008,nan,19.411714553833008,nan
AF-Q9VCE1-F1,75734,0,0.0,0,18.217649459838867,nan,18.217649459838867,nan
AF-Q9VN93-2-F1,64898,0,0.0,0,23.145248413085938,nan,23.145248413085938,nan
AF-Q9VRN3-F1,49661,0,0.0,0,12.643251419067383,nan,12.643251419067383,nan
AF-Q9VCN9-F1,124705,0,0.0,0,24.45807647705078,nan,24.45807647705078,nan
AF-Q9VJ90-F1,110451,0,0.0,0,19.79900550842285,nan,19.79900550842285,nan
AF-Q9WVL7-F1,31740,0,0.0,0,15.436885833740234,nan,15.436885833740234,nan
AF-Q9VNS0-F1,76675,0,0.0,0,14.358443260192871,nan,14.358443260192871,nan
AF-Q9VH89-F1,212227,0,0.0,0,16.231077194213867,nan,16.231077194213867,nan
AF-Q9VSF2-F1,126874,0,0.0,0,16.1220703125,nan,16.1220703125,nan
AF-Q9XI84-F1,66785,0,0.0,0,15.660876274108887,nan,15.660876274108887,nan
AF-Q9VUB4-F1,95192,0,0.0,0,16.33997344970703,nan,16.33997344970703,nan
AF-Q9XIL9-F1,127246,0,0.0,0,16.300329208374023,nan,16.300329208374023,nan
AF-Q9Y2G2-6-F1,16792,0,0.0,0,8.205891609191895,nan,8.205891609191895,nan
AF-Q9Y2G2-2-F1,44051,0,0.0,0,15.450831413269043,nan,15.450831413269043,nan
AF-Q9Y2G2-3-F1,66239,0,0.0,0,17.72285270690918,nan,17.72285270690918,nan
AF-Q9XHM1-F1,157319,0,0.0,0,19.733409881591797,nan,19.733409881591797,nan
AF-Q9Y2D8-2-F1,126944,0,0.0,0,13.837850570678711,nan,13.837850570678711,nan
AF-Q9Y570-3-F1,32429,0,0.0,0,9.620878219604492,nan,9.620878219604492,nan
AF-Q9Y2G2-4-F1,75101,0,0.0,0,18.88602638244629,nan,18.88602638244629,nan
AF-Q9Y2G2-7-F1,59424,0,0.0,0,17.66541290283203,nan,17.66541290283203,nan
AF-Q9Y6V7-2-F1,45766,0,0.0,0,14.509527206420898,nan,14.509527206420898,nan
AF-Q9Y738-F1,51232,0,0.0,0,16.76317024230957,nan,16.76317024230957,nan
AF-Q9Y5Q9-2-F1,68308,0,0.0,0,18.82254409790039,nan,18.82254409790039,nan
AF-Q9YBY9-F1,31834,0,0.0,0,25.966176986694336,nan,25.966176986694336,nan
AF-Q9Y6V7-F1,66263,0,0.0,0,30.003406524658203,nan,30.003406524658203,nan
AF-Q9Z2S7-2-F1,17124,0,0.0,0,10.795689582824707,nan,10.795689582824707,nan
AF-Q9ZJ19-F1,26315,0,0.0,0,23.147830963134766,nan,23.147830963134766,nan
AF-Q9Y5Q9-F1,129848,0,0.0,0,39.83782958984375,nan,39.83782958984375,nan
AF-Q9Y7N0-F1,109575,0,0.0,0,11.223539352416992,nan,11.223539352416992,nan
AF-V9HVX0-F1,10756,0,0.0,0,10.182637214660645,nan,10.182637214660645,nan
AF-Q9ZV08-2-F1,49978,0,0.0,0,8.693981170654297,nan,8.693981170654297,nan
AF-V9QEI7-F1,14397,0,0.0,0,13.458959579467773,nan,13.458959579467773,nan
AF-Q9ZCB3-F1,69243,0,0.0,0,17.67476463317871,nan,17.67476463317871,nan
AF-Q9ZWM9-F1,63308,0,0.0,0,18.535465240478516,nan,18.535465240478516,nan
AF-V6F5E5-F1,96060,0,0.0,0,19.76820945739746,nan,19.76820945739746,nan
AF-U4PCM1-2-F1,121327,0,0.0,0,10.508523941040039,nan,10.508523941040039,nan
AF-Q9Z0E2-F1,149647,0,0.0,0,15.103619575500488,nan,15.103619575500488,nan
